artist_key,artist_name,platform,canonical_url,evidence_sources,evidence_url,confidence,status,discovery_date,verification_date
"la septima banda","La Séptima Banda","facebook","http://www.facebook.com/laseptimabanda","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCMwB5LZs-B6Jy4nC8uo5YeA/about","95","verified","2026-08-16","2026-08-16"
"la septima banda","La Séptima Banda","instagram","http://www.instagram.com/laseptimabanda","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCMwB5LZs-B6Jy4nC8uo5YeA/about","95","verified","2026-08-16","2026-08-16"
"la sonora dinamita","La Sonora Dinamita","facebook","https://www.facebook.com/LASONORADINAMITADELUCHOARGAINYELSALOPEZ","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCKn7KxJ4CBkjvi8m8aBqMbA/about","95","verified","2026-08-16","2026-08-16"
"la sonora dinamita","La Sonora Dinamita","instagram","https://instagram.com/lasonoradinamita","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCKn7KxJ4CBkjvi8m8aBqMbA/about","95","verified","2026-08-16","2026-08-16"
"la sonora dinamita","La Sonora Dinamita","tiktok","https://www.tiktok.com/@lasonoradinamitaoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCKn7KxJ4CBkjvi8m8aBqMbA/about","95","verified","2026-08-16","2026-08-16"
"la sonora dinamita","La Sonora Dinamita","twitter","https://twitter.com/SonnoraDinamita","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCKn7KxJ4CBkjvi8m8aBqMbA/about","95","verified","2026-08-16","2026-08-16"
"la zenda nortena","La Zenda Norteña","facebook","https://www.facebook.com/LaZendaNortena","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCd4NqcSKIaWLzeSjFuZq3DA/about","95","verified","2026-08-16","2026-08-16"
"la zenda nortena","La Zenda Norteña","instagram","https://www.instagram.com/lazendanortena","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCd4NqcSKIaWLzeSjFuZq3DA/about","95","verified","2026-08-16","2026-08-16"
"ladron","Ladrón","facebook","https://www.facebook.com/grupoladron","verified_musicbrainz_mapping+wikidata_social_identifier","http://www.wikidata.org/entity/Q5886296","95","verified","2026-08-16","2026-08-16"
"lalo mora","Lalo Mora","facebook","https://www.facebook.com/El-Rey-de-Mil-Coronas-Lalo-Mora-1397158697007372","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCBTfXGnecRSGCljT2hjho8w/about","95","verified","2026-08-16","2026-08-16"
"lalo mora","Lalo Mora","instagram","https://www.instagram.com/lalomoraelreydemilcoronas","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCBTfXGnecRSGCljT2hjho8w/about","95","verified","2026-08-16","2026-08-16"
"lalo mora","Lalo Mora","tiktok","https://www.tiktok.com/@lalomoraoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCBTfXGnecRSGCljT2hjho8w/about","95","verified","2026-08-16","2026-08-16"
"larry hernandez","Larry Hernández","facebook","https://www.facebook.com/larry.hernandez","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping","http://www.wikidata.org/entity/Q16216589","95","verified","2026-08-16","2026-08-16"
"larry hernandez","Larry Hernández","facebook","http://facebook.com/LarryHernandezMusica","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCvZPtyFvV6bKywbA6z16IyQ/about","95","verified","2026-08-16","2026-08-16"
"larry hernandez","Larry Hernández","instagram","https://www.instagram.com/larryhernandez","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping","http://www.wikidata.org/entity/Q16216589","95","verified","2026-08-16","2026-08-16"
"larry hernandez","Larry Hernández","instagram","http://instagram.com/LarryHernandez","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCvZPtyFvV6bKywbA6z16IyQ/about","95","verified","2026-08-16","2026-08-16"
"larry hernandez","Larry Hernández","tiktok","https://www.tiktok.com/@larrymania","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCvZPtyFvV6bKywbA6z16IyQ/about","95","verified","2026-08-16","2026-08-16"
"larry hernandez","Larry Hernández","twitter","https://x.com/larryhernandez1","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping","http://www.wikidata.org/entity/Q16216589","95","verified","2026-08-16","2026-08-16"
"larry hernandez","Larry Hernández","twitter","https://twitter.com/larryhernandez1","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCvZPtyFvV6bKywbA6z16IyQ/about","95","verified","2026-08-16","2026-08-16"
"lasso","Lasso","facebook","https://www.facebook.com/lassomusica","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC_-DFOq1gbrC8tccO49CJ-Q/about","95","verified","2026-08-16","2026-08-16"
"lasso","Lasso","instagram","https://instagram.com/LassoMusica","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC_-DFOq1gbrC8tccO49CJ-Q/about","95","verified","2026-08-16","2026-08-16"
"lasso","Lasso","twitter","https://twitter.com/LassoMusica","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC_-DFOq1gbrC8tccO49CJ-Q/about","95","verified","2026-08-16","2026-08-16"
"leandro rios","Leandro Ríos","facebook","https://www.facebook.com/leandroriosmx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCtjQAm3I0tClEczl9PFXwRA/about","95","verified","2026-08-16","2026-08-16"
"leandro rios","Leandro Ríos","instagram","https://www.instagram.com/leandroriosmx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCtjQAm3I0tClEczl9PFXwRA/about","95","verified","2026-08-16","2026-08-16"
"leandro rios","Leandro Ríos","twitter","https://www.twitter.com/leandroriosmx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCtjQAm3I0tClEczl9PFXwRA/about","95","verified","2026-08-16","2026-08-16"
"legado 7","LEGADO 7","facebook","https://www.facebook.com/legado7","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC8rqLEwJP_F_c8rwtwj87ag/about","95","verified","2026-08-16","2026-08-16"
"legado 7","LEGADO 7","instagram","http://instagram.com/legado_7","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC8rqLEwJP_F_c8rwtwj87ag/about","95","verified","2026-08-16","2026-08-16"
"legion rg","Legion RG","instagram","https://www.instagram.com/legionrgofficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC8nVzhxMM3Fi0MVlZLcqa6A/about","95","verified","2026-08-16","2026-08-16"
"lenin ramirez","Lenin Ramírez","facebook","https://www.facebook.com/RAMIREZLENIN","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCRL7gFv5IzyE6bo4oE7aapw/about","95","verified","2026-08-16","2026-08-16"
"lenin ramirez","Lenin Ramírez","facebook","https://www.facebook.com/LeninRamirezOficial","current_secondary_directory","https://tiktokcelebrities.com/star/lenin-ramirez/","60","review","2026-08-16",""
"lenin ramirez","Lenin Ramírez","instagram","https://www.instagram.com/leninramirezoficial","current_secondary_directory_conflicts_with_older_press","https://tiktokcelebrities.com/star/lenin-ramirez/","60","review","2026-08-16",""
"lenin ramirez","Lenin Ramírez","tiktok","https://www.tiktok.com/@leninramirezoficial","current_secondary_directory","https://tiktokcelebrities.com/star/lenin-ramirez/","60","review","2026-08-16",""
"lenin ramirez","Lenin Ramírez","twitter","https://twitter.com/leninramirezmus","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCRL7gFv5IzyE6bo4oE7aapw/about","95","verified","2026-08-16","2026-08-16"
"lenin ramirez","Lenin Ramírez","twitter","https://x.com/LeninRamirezMx","current_secondary_directory_conflicts_with_older_press","https://tiktokcelebrities.com/star/lenin-ramirez/","55","review","2026-08-16",""
"leonardo aguilar","Leonardo Aguilar","facebook","https://www.facebook.com/LeonardoAguilarOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCyFt_p2dDJguMhD46pweH3w/about","95","verified","2026-08-16","2026-08-16"
"leonardo aguilar","Leonardo Aguilar","instagram","https://www.instagram.com/leonardoaguilaroficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCyFt_p2dDJguMhD46pweH3w/about","95","verified","2026-08-16","2026-08-16"
"leonardo aguilar","Leonardo Aguilar","twitter","https://twitter.com/LAguilarOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCyFt_p2dDJguMhD46pweH3w/about","95","verified","2026-08-16","2026-08-16"
"leonel garcia","Leonel García","facebook","http://www.facebook.com/LeonelGarciaOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCmb6fjquVpoMXW_4sx7QCgw/about","95","verified","2026-08-16","2026-08-16"
"leonel garcia","Leonel García","instagram","https://www.instagram.com/leoelleon","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_channel+channel_about_external_link","http://www.wikidata.org/entity/Q12179378 | https://www.youtube.com/channel/UCmb6fjquVpoMXW_4sx7QCgw/about","95","verified","2026-08-16","2026-08-16"
"leonel garcia","Leonel García","twitter","https://x.com/leonelgoficial","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping","http://www.wikidata.org/entity/Q12179378","95","verified","2026-08-16","2026-08-16"
"leonel garcia","Leonel García","twitter","https://twitter.com/LeonelGOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCmb6fjquVpoMXW_4sx7QCgw/about","95","verified","2026-08-16","2026-08-16"
"liberacion","Liberación","facebook","https://www.facebook.com/liberacionoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCFERgv8iMIdv24MxR1GnAjg/about","95","verified","2026-08-16","2026-08-16"
"liberacion","Liberación","instagram","https://www.instagram.com/grupoliberacion","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCFERgv8iMIdv24MxR1GnAjg/about","95","verified","2026-08-16","2026-08-16"
"liberacion","Liberación","twitter","https://twitter.com/GroupLiberacion","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCFERgv8iMIdv24MxR1GnAjg/about","95","verified","2026-08-16","2026-08-16"
"lila downs","Lila Downs","facebook","https://www.facebook.com/LilaDownsOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCddIE0jG7qBBBMZ3WRPJZcQ/about","95","verified","2026-08-16","2026-08-16"
"lila downs","Lila Downs","instagram","https://www.instagram.com/liladowns","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping+verified_youtube_channel+channel_about_external_link","http://www.wikidata.org/entity/Q23880 | https://www.youtube.com/channel/UCddIE0jG7qBBBMZ3WRPJZcQ/about","95","verified","2026-08-16","2026-08-16"
"lila downs","Lila Downs","tiktok","https://www.tiktok.com/@liladownsmx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCddIE0jG7qBBBMZ3WRPJZcQ/about","95","verified","2026-08-16","2026-08-16"
"lila downs","Lila Downs","twitter","https://x.com/liladowns","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q23880","95","verified","2026-08-16","2026-08-16"
"lila downs","Lila Downs","twitter","https://twitter.com/liladowns","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCddIE0jG7qBBBMZ3WRPJZcQ/about","95","verified","2026-08-16","2026-08-16"
"lorenzo de monteclaro","Lorenzo De Monteclaro","facebook","https://www.facebook.com/LorenzodeMonteclaroOficial","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping","http://www.wikidata.org/entity/Q6680872","95","verified","2026-08-16","2026-08-16"
"lorenzo de monteclaro","Lorenzo De Monteclaro","instagram","https://www.instagram.com/lorenzodemonteclarooficial","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping","http://www.wikidata.org/entity/Q6680872","95","verified","2026-08-16","2026-08-16"
"los 2 de la s","Los 2 de la S","facebook","https://www.facebook.com/los2delaS","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCsplRaBotDFZE79AnVwu9CA/about","95","verified","2026-08-16","2026-08-16"
"los 2 de la s","Los 2 de la S","instagram","https://www.instagram.com/los2delas","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCsplRaBotDFZE79AnVwu9CA/about","95","verified","2026-08-16","2026-08-16"
"los 2 de la s","Los 2 de la S","twitter","https://twitter.com/los2dela_s","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCsplRaBotDFZE79AnVwu9CA/about","95","verified","2026-08-16","2026-08-16"
"los acosta","Los Acosta","facebook","http://www.facebook.com/losacostamx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCXmC2iwZaGEF-V-sjX3clVQ/about","95","verified","2026-08-16","2026-08-16"
"los acosta","Los Acosta","instagram","https://www.instagram.com/los_acosta","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCXmC2iwZaGEF-V-sjX3clVQ/about","95","verified","2026-08-16","2026-08-16"
"los acosta","Los Acosta","tiktok","https://vm.tiktok.com/ZMStSwxq1","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCXmC2iwZaGEF-V-sjX3clVQ/about","95","verified","2026-08-16","2026-08-16"
"los acosta","Los Acosta","tiktok","https://www.tiktok.com/@losacostaoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCXmC2iwZaGEF-V-sjX3clVQ/about","95","verified","2026-08-16","2026-08-16"
"los alegres de la sierra","Los Alegres de la Sierra","instagram","https://www.instagram.com/alegresdelasierramx","verified_spotify_mapping+wikidata_social_identifier+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q5979289","95","verified","2026-08-16","2026-08-16"
"los alegres del barranco","Los Alegres Del Barranco","tiktok","https://www.tiktok.com/@alegresdelbarranco","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCJO7sHgAp86hH62JUhvDyBA/about","95","verified","2026-08-16","2026-08-16"
"los amos de nuevo leon","Los Amos De Nuevo Leon","facebook","http://www.facebook.com/LosAmosOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCmC4-H3am4hs1b143HFYcXw/about","95","verified","2026-08-16","2026-08-16"
"los amos de nuevo leon","Los Amos De Nuevo Leon","instagram","http://www.instagram.com/LosAmosOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCmC4-H3am4hs1b143HFYcXw/about","95","verified","2026-08-16","2026-08-16"
"los angeles azules","Los Angeles Azules","facebook","https://www.facebook.com/angelesazulesmx","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q5981294","95","verified","2026-08-16","2026-08-16"
"los angeles azules","Los Angeles Azules","facebook","http://www.facebook.com/angelesazulesmx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCYTPYsuIRSu7o9xmeB_L4_g/about","95","verified","2026-08-16","2026-08-16"
"los angeles azules","Los Angeles Azules","instagram","https://www.instagram.com/angelesazulesmx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCYTPYsuIRSu7o9xmeB_L4_g/about","95","verified","2026-08-16","2026-08-16"
"los angeles azules","Los Angeles Azules","twitter","https://x.com/angelesazulesmx","verified_musicbrainz_mapping+wikidata_social_identifier+verified_spotify_mapping+verified_youtube_identity_mapping","http://www.wikidata.org/entity/Q5981294","95","verified","2026-08-16","2026-08-16"
"los angeles azules","Los Angeles Azules","twitter","http://www.twitter.com/angelesazulesmx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCYTPYsuIRSu7o9xmeB_L4_g/about","95","verified","2026-08-16","2026-08-16"
"los angeles de charly","Los Angeles de Charly","facebook","https://www.facebook.com/profile.php","verified_youtube_channel+channel_about_external_link+duplicate_catalog_assignment","https://www.youtube.com/channel/UCBXFcgB6Hm46jJjmdddqi-w/about","60","review","2026-08-16",""
"los angeles de charly","Los Angeles de Charly","instagram","https://www.instagram.com/losangelesdecharly_oficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCBXFcgB6Hm46jJjmdddqi-w/about","95","verified","2026-08-16","2026-08-16"
"los avila","Los Avila","facebook","https://www.facebook.com/LosAvilaMx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCKISrQkXWPPNf950gmW9pCA/about","95","verified","2026-08-16","2026-08-16"
"los avila","Los Avila","instagram","https://www.instagram.com/losavilamx","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCKISrQkXWPPNf950gmW9pCA/about","95","verified","2026-08-16","2026-08-16"
"los buchones de culiacan","Los Buchones De Culiacan","facebook","https://www.facebook.com/LOSBUCHONESDECULIACANOFICIAL","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC6DElkiXtG9qoK9ZVG2BVuQ/about","95","verified","2026-08-16","2026-08-16"
"los buchones de culiacan","Los Buchones De Culiacan","instagram","https://www.instagram.com/losbuchonesdeculiacan","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC6DElkiXtG9qoK9ZVG2BVuQ/about","95","verified","2026-08-16","2026-08-16"
"los buchones de culiacan","Los Buchones De Culiacan","tiktok","https://www.tiktok.com/@losbuchonesdeculiacan","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC6DElkiXtG9qoK9ZVG2BVuQ/about","95","verified","2026-08-16","2026-08-16"
"los buitres de culiacan sinaloa","Los Buitres De Culiacan Sinaloa","facebook","https://www.facebook.com/LosBuitres1","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCWAm3BbgeXTtv1uS4sLDskQ/about","95","verified","2026-08-16","2026-08-16"
"los buitres de culiacan sinaloa","Los Buitres De Culiacan Sinaloa","instagram","https://www.instagram.com/losbuitres","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCWAm3BbgeXTtv1uS4sLDskQ/about","95","verified","2026-08-16","2026-08-16"
"los buitres de culiacan sinaloa","Los Buitres De Culiacan Sinaloa","twitter","https://www.twitter.com/LosBuitresofic","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCWAm3BbgeXTtv1uS4sLDskQ/about","95","verified","2026-08-16","2026-08-16"
"los bukis","Los Bukis","facebook","https://www.facebook.com/somoslosbukis","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UClrHSSKR4lDucnfC7gnMMHg/about","95","verified","2026-08-16","2026-08-16"
"los bukis","Los Bukis","instagram","https://www.instagram.com/somoslosbukis","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UClrHSSKR4lDucnfC7gnMMHg/about","95","verified","2026-08-16","2026-08-16"
"los bukis","Los Bukis","twitter","https://www.twitter.com/somoslosbukis","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UClrHSSKR4lDucnfC7gnMMHg/about","95","verified","2026-08-16","2026-08-16"
"los bybys","Los Bybys","facebook","https://www.facebook.com/LosBybyss","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCf_1GAC2zRElkjTj-rRCkIg/about","95","verified","2026-08-16","2026-08-16"
"los bybys","Los Bybys","instagram","https://www.instagram.com/losbybys","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCf_1GAC2zRElkjTj-rRCkIg/about","95","verified","2026-08-16","2026-08-16"
"los bybys","Los Bybys","tiktok","https://www.tiktok.com/@losbybys","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCf_1GAC2zRElkjTj-rRCkIg/about","95","verified","2026-08-16","2026-08-16"
"los cachorros de juan villarreal","Los Cachorros de Juan Villarreal","facebook","https://www.facebook.com/LOSCACHORROSDEJUANVILLARREALOFFICIAL","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCRYE1ywCYyk4emED3QwR1fQ/about","95","verified","2026-08-16","2026-08-16"
"los cachorros de juan villarreal","Los Cachorros de Juan Villarreal","instagram","https://www.instagram.com/loscachorrosoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCRYE1ywCYyk4emED3QwR1fQ/about","95","verified","2026-08-16","2026-08-16"
"los cadetes de linares","Los Cadetes de Linares","facebook","https://www.facebook.com/Los-cadetes-de-linares-y-sus-amigos-106902758499755","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCrCzQHlnP6iHB4od8lMcskA/about","95","verified","2026-08-16","2026-08-16"
"los cadetes de linares","Los Cadetes de Linares","instagram","https://www.instagram.com/loscadetesdelinares_oficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCrCzQHlnP6iHB4od8lMcskA/about","95","verified","2026-08-16","2026-08-16"
"los caimanes de sinaloa","Los Caimanes De Sinaloa","facebook","https://www.facebook.com/Loscaimanesdesinaloa","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCYZtmVH12zYygS2kt9tPWEw/about","95","verified","2026-08-16","2026-08-16"
"los caimanes de sinaloa","Los Caimanes De Sinaloa","instagram","https://www.instagram.com/loscaimanesdesinaloa","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCYZtmVH12zYygS2kt9tPWEw/about","95","verified","2026-08-16","2026-08-16"
"los caimanes de sinaloa","Los Caimanes De Sinaloa","tiktok","https://www.tiktok.com/@caimanesdesinaloaoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCYZtmVH12zYygS2kt9tPWEw/about","95","verified","2026-08-16","2026-08-16"
"los chavalitos","Los Chavalitos","facebook","https://www.facebook.com/loschavalitosoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCN_XanH6dDVBlnw0svxE0nw/about","95","verified","2026-08-16","2026-08-16"
"los chavalitos","Los Chavalitos","instagram","https://www.instagram.com/LosChavalitosOfficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCN_XanH6dDVBlnw0svxE0nw/about","95","verified","2026-08-16","2026-08-16"
"los chavalitos","Los Chavalitos","tiktok","https://www.tiktok.com/@LosChavalitosofficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCN_XanH6dDVBlnw0svxE0nw/about","95","verified","2026-08-16","2026-08-16"
"los dareyes de la sierra","Los Dareyes De La Sierra","facebook","https://www.facebook.com/DareyesdelaSierra","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC53jlmW227JD6fiGCP3TRzw/about","95","verified","2026-08-16","2026-08-16"
"los del limit","Los Del Limit","instagram","https://www.instagram.com/losdellimit_official","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCa1RgKJBBQqKurJE1JwTmTw/about","95","verified","2026-08-16","2026-08-16"
"los del limit","Los Del Limit","tiktok","https://www.tiktok.com/@losdel_limit","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCa1RgKJBBQqKurJE1JwTmTw/about","95","verified","2026-08-16","2026-08-16"
"los dorados","Los Dorados","facebook","https://www.facebook.com/LosDorados0","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"los dorados","Los Dorados","instagram","https://www.instagram.com/losdorados_oficial","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"los dos carnales","Los Dos Carnales","facebook","https://www.facebook.com/losdoscarnales","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCHU1sgg0A354C5-jtunzHPQ/about","95","verified","2026-08-16","2026-08-16"
"los dos carnales","Los Dos Carnales","instagram","https://www.instagram.com/los2carnales","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCHU1sgg0A354C5-jtunzHPQ/about","95","verified","2026-08-16","2026-08-16"
"los elegantes de jerez","Los Elegantes De Jerez","facebook","https://www.facebook.com/LosElegantesdeJerez","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"los elegantes de jerez","Los Elegantes De Jerez","instagram","https://www.instagram.com/loselegantesdejerez","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"los elegantes de jerez","Los Elegantes De Jerez","twitter","https://twitter.com/LsElegantesDJrz","verified_musicbrainz_mapping+live_musicbrainz_url_relationship","","90","verified","2026-08-16","2026-08-16"
"los esquivel","Los Esquivel","instagram","https://www.instagram.com/losesquivel_","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCvhFZE3o--N2ErGpe2vk49A/about","95","verified","2026-08-16","2026-08-16"
"los esquivel","Los Esquivel","tiktok","https://www.tiktok.com/@sebastian.esquivel31","verified_youtube_channel+channel_about_external_link+duplicate_catalog_assignment","https://www.youtube.com/channel/UCvhFZE3o--N2ErGpe2vk49A/about","60","review","2026-08-16",""
"los farmerz","Los Farmerz","facebook","http://m.facebook.com/losfarmerzOfficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCYsC4c5K_x3qazokwtnUjfQ/about","95","verified","2026-08-16","2026-08-16"
"los farmerz","Los Farmerz","instagram","https://www.instagram.com/losfarmerz","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCYsC4c5K_x3qazokwtnUjfQ/about","95","verified","2026-08-16","2026-08-16"
"los felinos","Los Felinos","facebook","https://www.facebook.com/LOSFELINOSGRUPOORIGINAL10","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC-85dFQf4BmB5C5hAUCG3bQ/about","95","verified","2026-08-16","2026-08-16"
"los felinos","Los Felinos","instagram","https://instagram.com/losfelinosoficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UC-85dFQf4BmB5C5hAUCG3bQ/about","95","verified","2026-08-16","2026-08-16"
"los gemelos de sinaloa","Los Gemelos De Sinaloa","facebook","https://www.facebook.com/losgemelosdesinaloa","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCJM7EF35QqPBxcmFxSk7TcA/about","95","verified","2026-08-16","2026-08-16"
"los gemelos de sinaloa","Los Gemelos De Sinaloa","instagram","https://www.instagram.com/losgemelosdesinaloa","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCJM7EF35QqPBxcmFxSk7TcA/about","95","verified","2026-08-16","2026-08-16"
"los gemelos de sinaloa","Los Gemelos De Sinaloa","tiktok","https://www.tiktok.com/@losgemelosdesinaloa","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCJM7EF35QqPBxcmFxSk7TcA/about","95","verified","2026-08-16","2026-08-16"
"los hijos del pueblo","Los Hijos Del Pueblo","facebook","https://facebook.com/loshijosdelpuebloOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCtME7NYLuM5fyA5FAHbd5mA/about","95","verified","2026-08-16","2026-08-16"
"los hijos del pueblo","Los Hijos Del Pueblo","instagram","https://instagram.com/loshijosdelpuebloOficial","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCtME7NYLuM5fyA5FAHbd5mA/about","95","verified","2026-08-16","2026-08-16"
"los hijos del pueblo","Los Hijos Del Pueblo","tiktok","https://www.tiktok.com/@hijosdelpueblo","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCtME7NYLuM5fyA5FAHbd5mA/about","95","verified","2026-08-16","2026-08-16"
"los hijos del pueblo","Los Hijos Del Pueblo","twitter","https://twitter.com/hijosdelpueblo","verified_youtube_channel+channel_about_external_link","https://www.youtube.com/channel/UCtME7NYLuM5fyA5FAHbd5mA/about","95","verified","2026-08-16","2026-08-16"
